PhraseId	SentenceId	Phrase	Sentiment
3505	130	a world	2
3506	130	carries us effortlessly from darkness to light	4
3507	130	carries us effortlessly from darkness	4
3508	130	carries us effortlessly	4
3509	130	carries us	2
3510	130	carries	2
3511	130	effortlessly	4
3512	130	from darkness	2
3513	130	darkness	0
3514	130	to light	4
3515	130	light	2
3516	131	Just about everyone involved here seems to be coasting .	0
3517	131	Just about everyone involved here	2
3518	131	Just about everyone	2
3519	131	about everyone	2
3520	131	everyone	2
3521	131	involved here	2
3522	131	involved	2
3523	131	seems to be coasting .	0
3524	131	seems to be coasting	2
3525	131	seems	2
3526	131	to be coasting	2
3527	131	be coasting	2
3528	131	coasting	2
3529	132	A fascinating , dark thriller that keeps you hooked on the delicious pulpiness of its lurid fiction .	4
3530	132	A fascinating , dark thriller that keeps you	4
3531	132	A fascinating , dark thriller	4
3532	132	fascinating , dark thriller	4
3533	132	, dark thriller	2
3534	132	dark thriller	2
3535	132	that keeps you	4
3536	132	keeps you	4
3537	132	hooked on the delicious pulpiness of its lurid fiction .	4
3538	132	hooked on the delicious pulpiness of its lurid fiction	4
3539	132	hooked	4
3540	132	on the delicious pulpiness of its lurid fiction	4
3541	132	the delicious pulpiness of its lurid fiction	4
3542	132	the delicious pulpiness	4
3543	132	delicious pulpiness	4
3544	132	delicious	4
3545	132	pulpiness	2
3546	132	of its lurid fiction	4
3547	132	its lurid fiction	2
3548	132	lurid fiction	2
3549	132	lurid	2
3550	132	fiction	4
3551	133	I suspect this is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD .	0
3552	133	suspect this is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD .	2
3553	133	suspect this is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD	2
3554	133	this is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD	0
3555	133	is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD	0
3556	133	the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD	2
3557	133	the kind of production	2
3558	133	the kind	2
3559	133	kind	4
3560	133	of production	2
3561	133	production	2
3562	133	that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD	0
3563	133	would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD	0
3564	133	have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD	0
3565	133	been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD	2
3566	133	been funnier	2
3567	133	been	2
3568	133	funnier	4
3569	133	if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD	0
3570	133	the director had released the outtakes theatrically and used the film as a bonus feature on the DVD	4
3571	133	had released the outtakes theatrically and used the film as a bonus feature on the DVD	4
3572	133	released the outtakes theatrically and used the film as a bonus feature on the DVD	0
3573	133	released the outtakes theatrically and	2
3574	133	released the outtakes theatrically	2
3575	133	released the outtakes	2
3576	133	released	2
3577	133	the outtakes	2
3578	133	outtakes	2
3579	133	theatrically	2
3580	133	used the film as a bonus feature on the DVD	0
3581	133	used the film as a bonus feature	2
3582	133	used	2
3583	133	the film as a bonus feature	2
3584	133	as a bonus feature	2
3585	133	a bonus feature	4
3586	133	bonus feature	2
3587	133	bonus	4
3588	133	on the DVD	2
3589	133	the DVD	2
3590	133	DVD	2
3591	134	It 's hard to say who might enjoy this , are there Tolstoy groupies out there ?	0
3592	134	It 's hard to say who might enjoy this	0
3593	134	's hard to say who might enjoy this	0
3594	134	hard to say who might enjoy this	0
3595	134	to say who might enjoy this	2
3596	134	say who might enjoy this	2
3597	134	who might enjoy this	4
3598	134	might enjoy this	4
3599	134	enjoy this	4
3600	134	, are there Tolstoy groupies out there ?	2
3601	134	are there Tolstoy groupies out there ?	2
3602	134	are there Tolstoy groupies out there	2
3603	134	are there Tolstoy groupies	2
3604	134	are there	2
3605	134	Tolstoy groupies	2
3606	134	Tolstoy	2
3607	134	groupies	2
3608	134	out there	2
3609	134	?	2
3610	135	Daughter From Danang reveals that efforts toward closure only open new wounds .	0
3611	135	Daughter	4
3612	135	From Danang reveals that efforts toward closure only open new wounds .	2
3613	135	From Danang	2
3614	135	Danang	2
3615	135	reveals that efforts toward closure only open new wounds .	2
3616	135	reveals that efforts toward closure only open new wounds	4
3617	135	reveals	2
3618	135	that efforts toward closure only open new wounds	0
3619	135	efforts toward closure only open new wounds	2
3620	135	efforts toward closure	2
3621	135	efforts	2
3622	135	toward closure	2
3623	135	toward	2
3624	135	closure	2
3625	135	only open new wounds	0
3626	135	open new wounds	2
3627	135	open	4
3628	135	new wounds	2
3629	135	wounds	2
3630	136	One of the year 's most weirdly engaging and unpredictable character pieces .	4
3631	136	One of the year	2
3632	136	's most weirdly engaging and unpredictable character pieces .	2
3633	136	's most weirdly engaging and unpredictable character pieces	4
3634	136	's most	2
3635	136	weirdly engaging and unpredictable character pieces	4
3636	136	weirdly	0
3637	136	engaging and unpredictable character pieces	4
3638	136	and unpredictable character pieces	2
3639	136	unpredictable character pieces	2
3640	136	unpredictable	2
3641	136	character pieces	2
3642	136	pieces	2
3643	137	Intriguing and downright intoxicating .	4
3644	137	Intriguing and downright intoxicating	4
3645	137	Intriguing	4
3646	137	and downright intoxicating	2
3647	137	downright intoxicating	4
3648	137	intoxicating	4
3649	138	Although fairly involving as far as it goes , the film does n't end up having much that is fresh to say about growing up Catholic or , really , anything .	0
3650	138	Although fairly involving as far as it goes	4
3651	138	Although	2
3652	138	fairly involving as far as it goes	4
3653	138	fairly	2
3654	138	involving as far as it goes	2
3655	138	involving as far	2
3656	138	as far	2
3657	138	as it goes	2
3658	138	it goes	2
3659	138	, the film does n't end up having much that is fresh to say about growing up Catholic or , really , anything .	0
3660	138	the film does n't end up having much that is fresh to say about growing up Catholic or , really , anything .	0
3661	138	does n't end up having much that is fresh to say about growing up Catholic or , really , anything .	0
3662	138	does n't end up having much that is fresh to say about growing up Catholic or , really , anything	2
3663	138	end up having much that is fresh to say about growing up Catholic or , really , anything	2
3664	138	end up	2
3665	138	end	2
3666	138	having much that is fresh to say about growing up Catholic or , really , anything	4
3667	138	having	2
3668	138	much that is fresh to say about growing up Catholic or , really , anything	2
3669	138	that is fresh to say about growing up Catholic or , really , anything	2
3670	138	is fresh to say about growing up Catholic or , really , anything	4
3671	138	fresh to say about growing up Catholic or , really , anything	0
3672	138	fresh	4
3673	138	to say about growing up Catholic or , really , anything	2
3674	138	say about growing up Catholic or , really , anything	2
3675	138	about growing up Catholic or , really , anything	2
3676	138	growing up Catholic or , really , anything	2
3677	138	growing up	2
3678	138	growing	2
3679	138	Catholic or , really , anything	2
3680	138	Catholic or , really ,	2
3681	138	Catholic or	2
3682	138	Catholic	2
3683	138	, really ,	2
3684	138	really ,	2
3685	138	really	2
3686	138	anything	2
3687	139	The movie is silly beyond comprehension , and even if it were n't silly , it would still be beyond comprehension .	0
3688	139	The movie is silly beyond comprehension , and even if it were n't silly , it would still be beyond comprehension	0
3689	139	The movie is silly beyond comprehension , and	0
3690	139	The movie is silly beyond comprehension ,	4
3691	139	The movie is silly beyond comprehension	0
3692	139	is silly beyond comprehension	0
3693	139	silly beyond comprehension	0
3694	139	beyond comprehension	2
3695	139	comprehension	2
3696	139	even if it were n't silly , it would still be beyond comprehension	0
3697	139	even if it were n't silly	2
3698	139	if it were n't silly	0
3699	139	it were n't silly	2
3700	139	were n't silly	2
3701	139	were n't	2
3702	139	were	2
3703	139	, it would still be beyond comprehension	0
3704	139	it would still be beyond comprehension	0
3705	139	would still be beyond comprehension	2
3706	139	would still	2
3707	139	be beyond comprehension	2
3708	140	Sleek and arty .	4
3709	140	Sleek and arty	4
3710	140	Sleek and	2
3711	140	Sleek	4
3712	140	arty	2
3713	141	Poor editing , bad bluescreen , and ultra-cheesy dialogue highlight the radical action .	0
3714	141	Poor editing , bad bluescreen , and ultra-cheesy dialogue	0
3715	141	Poor editing , bad bluescreen , and	0
3716	141	Poor editing , bad bluescreen ,	0
3717	141	Poor editing , bad bluescreen	0
3718	141	Poor editing ,	0
3719	141	Poor editing	0
3720	141	Poor	0
3721	141	editing	2
3722	141	bad bluescreen	0
3723	141	bluescreen	2
3724	141	ultra-cheesy dialogue	0
3725	141	ultra-cheesy	0
3726	141	highlight the radical action .	2
3727	141	highlight the radical action	2
3728	141	highlight	4
3729	141	the radical action	2
3730	141	radical action	4
3731	141	radical	2
3732	142	-LRB- Cho 's face is -RRB- an amazing slapstick instrument , creating a scrapbook of living mug shots .	4
3733	142	Cho 's face is -RRB- an amazing slapstick instrument , creating a scrapbook of living mug shots .	4
3734	142	Cho	2
3735	142	's face is -RRB- an amazing slapstick instrument , creating a scrapbook of living mug shots .	2
3736	142	's face is -RRB- an amazing slapstick instrument , creating a scrapbook of living mug shots	2
3737	142	's face is -RRB- an amazing slapstick instrument ,	4
3738	142	's face is -RRB- an amazing slapstick instrument	4
3739	142	's face is -RRB-	2
3740	142	face is -RRB-	2
3741	142	face is	2
3742	142	face	2
3743	142	an amazing slapstick instrument	4
3744	142	an amazing slapstick	4
3745	142	amazing slapstick	4
3746	142	amazing	4
3747	142	slapstick	4
3748	142	instrument	2
3749	142	creating a scrapbook of living mug shots	2
3750	142	creating	2
3751	142	a scrapbook of living mug shots	2
3752	142	a scrapbook	2
3753	142	scrapbook	2
3754	142	of living mug shots	2
3755	142	living mug shots	0
3756	142	living	2
3757	142	mug shots	0
3758	142	mug	2
3759	142	shots	2
3760	143	It gets the details of its time frame right but it completely misses its emotions .	0
3761	143	It gets the details of its time frame right but it completely misses its emotions	2
3762	143	It gets the details of its time frame right but	2
3763	143	It gets the details of its time frame right	4
3764	143	gets the details of its time frame right	2
3765	143	the details of its time frame right	2
3766	143	of its time frame right	2
3767	143	its time frame right	2
3768	143	time frame right	4
